Record ID;SchoolName;Number;Street;City;State;Borough;ZipCode;LastInspection;Permittee;InspectionDate;PTET;Site Type;Level;Code;ViolationDescription;LATITUDE;LONGITUDE;COMMUNITYBOARD;COUNCILDISTRICT;CENSUSTRACT;BIN;BBL;NTA;BOROCODE
40541681;P.S. 121 QUEENS;12610;109 AVENUE;SOUTH OZONE PARK;NY;Queens;11420;11/17/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/11/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;410;28;17000;4249769;4116070001;QN55;4
40543628;P.S. 022 GRANITEVILLE;1860;FOREST AVENUE;NULL;NY;Staten Island;10303;01/17/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/17/2023;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,42E+13;501;49;30302;5107239;5017060001;SI12;5
50074725;MARYMOUNT SCHOOL OF NEW YORK;1026;5 AVENUE;New York;NY;Manhattan;10028;11/30/2022;MARYMOUNT SCHOOL OF NEW YORK;4/11/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,40E+13;108;4;14200;1046797;1014950072;MN40;1
40865275;BIRCH WATHEN LENOX SCHOOL;210;EAST   77 STREET;NULL;NY;Manhattan;10075;1/4/2023;CATER TO YOU, INC;5/10/2021;2529;FSE (Private School Cafeteria - For Profit);;;;4,08E+13;-7,40E+13;108;4;13400;1044089;1014310041;MN31;1
40541327;P.S. 041 CROCHERON, P.S. Q993;21443;35 AVENUE;BAYSIDE;NY;Queens;11361;01/25/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/25/2023;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,08E+13;-7,38E+12;411;19;109700;4135975;4061210001;QN46;4
40563367;P.S. 048 P.O. MICHAEL J. BUCZEK, P138M AT M048;4360;BROADWAY;New York;NY;Manhattan;10033;3/6/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;11/9/2020;2530;FSE (Public School Cafeteria);;;;4,09E+13;-7,39E+12;112;10;27100;1076752;1021670029;MN35;1
40540816;J.H.S. 217 ROBERT A. VAN WYCK;8505;144 STREET;JAMAICA;NY;Queens;11435;2/3/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/3/2023;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;408;24;23200;4208124;4097240173;QN35;4
40541484;P.S. 130 HERNANDO DE SOTO;143;BAXTER STREET;New York;NY;Manhattan;10013;01/25/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/29/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;102;1;4100;1003086;1002360038;MN24;1
41453915;WILLIAM SPYROPOULOS SCHOOL;19610;NORTHERN BOULEVARD;FLUSHING;NY;Queens;11358;10/31/2022;NICHOLAS GREEK ST.;2/8/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);A;18G;Manufacture of frozen dessert not authorized on Food Service Establishment permit. Milk or milk product undated, improperly dated or expired.;4,08E+13;-7,38E+13;411;19;145101;4124560;4055200001;QN48;4
40737412;ZICHRON YEHUDA - BAIS SIMCHA;1051;59 STREET;Brooklyn;NY;Brooklyn;11219;02/14/2023;ZICHRON YEHUDA-BAIS SIMCHA;02/14/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,06E+13;-7,40E+13;312;38;21400;3258938;3057027502;BK88;3
40544067;P.S. 110 FLORENCE NIGHTINGALE;285;DELANCY STREET;New York;NY;Manhattan;10002;02/28/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;02/28/2023;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,07E+12;-7,40E+13;103;1;1200;1004066;1003310140;MN28;1
40540499;I.S. 072 ROCCO LAURIE;33;FERNDALE AVENUE;NULL;NY;Staten Island;10314;11/1/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;11/1/2022;2530;FSE (Public School Cafeteria);C;04L;Evidence of mice or live mice in establishment's food or non-food areas.;4,06E+13;-7,42E+13;502;51;27706;5037524;5023640001;SI24;5
41100401;SOUTH BROOKLYN COMMUNITY HIGH SCHOOL;173;CONOVER STREET;Brooklyn;NY;Brooklyn;11231;09/13/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;04/22/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;306;38;5300;3398190;3005750003;BK33;3
40540718;P.S. 146 HOWARD BEACH;9801;159 AVENUE;HOWARD BEACH;NY;Queens;11414;2/10/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;1/6/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;410;32;88400;4295163;4141680016;QN57;4
40542965;P.S. 214, EMOLIOR ACADEMY;1970;WEST FARMS ROAD;Bronx;NY;Bronx;10460;3/7/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/1/2023;2530;FSE (Public School Cafeteria);G;08A;Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.;4,08E+13;-7,39E+13;206;17;6000;2094603;2030210038;BX75;2
40735945;YESHIVA TIFERES BUNIM;5202;13 AVENUE;Brooklyn;NY;Brooklyn;11219;11/29/2022;TIFERES BUNIM YESHIVA;02/16/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);A;20D;“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.;4,06E+13;-7,40E+13;312;44;21800;3138706;3056620059;BK88;3
40563362;P.S. 084 STEINWAY;2245;41 STREET;ASTORIA;NY;Queens;11105;11/30/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;03/16/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;401;22;11900;4015334;4007940017;QN72;4
40735684;BAIS BROCHO OF KARLIN STOLIN;4314;10 AVENUE;Brooklyn;NY;Brooklyn;11219;02/14/2023;BAIS BROCHO OF KARLIN STOLIN;03/31/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;312;38;11200;3136036;3056010042;BK34;3
40542974;P.S. 178 - DR. SELMAN WAKSMAN, P.S. X596;850;BAYCHESTER AVENUE;Bronx;NY;Bronx;10475;02/27/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;02/27/2023;2530;FSE (Public School Cafeteria);;;;4,09E+13;-7,38E+13;210;12;46201;2116161;2051410150;BX13;2
50120245;NEIGHBORHOOD CHARTER SCHOOL HARLEM;421;WEST  145 STREET;New York;NY;Manhattan;10031;12/14/2022;NEIGHBORHOOD CHARTER SCHOOL OF HARLEM;06/17/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18A;Current valid permit, registration or other authorization to operate establishment not available.;4,08E+13;-7,39E+13;109;9;23100;1085780;1020600018;MN04;1
40542461;J.H.S. 291 ROLAND HAYES, MATH, ENGIN.& SCIENCE ACADEMY CHS, BUSHWICK COMMUNITY HIGH SCHOOL;231;PALMETTO STREET;Brooklyn;NY;Brooklyn;11221;3/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;07/26/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;304;37;43300;3076460;3033430001;BK77;3
41378109;LEARNERS AND LEADERS;384;SENECA AVENUE;Ridgewood;NY;Queens;11385;11/10/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;03/31/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,39E+13;405;34;53900;4538307;4034280015;QN20;4
50082275;GRACE CHURCH SCHOOL;46;COOPER SQUARE;New York;NY;Manhattan;10003;10/17/2022;CATER TO YOU INC.;2/9/2022;2529;FSE (Private School Cafeteria - For Profit);;;;4,07E+13;-7,40E+13;102;2;5700;1082213;1005447503;MN23;1
50045102;RE-START @ CARES @ ROOSEVELT HOSPITAL CENTER ANTENUCCI;411;WEST  114 STREET;New York;NY;Manhattan;10025;11/1/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;02/18/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,40E+13;109;7;20101;1056037;1018670009;MN09;1
50123399;KIPP FREEDOM ELEMENTARY;2246;JEROME AVENUE;Bronx;NY;Bronx;10453;01/19/2023;KIPP NYC PUBLIC CHARTER SCHOOLS;5/12/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18A;Current valid permit, registration or other authorization to operate establishment not available.;4,09E+12;-7,39E+13;205;14;23900;2014062;2031860049;BX40;2
50038663;YESHIVA LKTI PRIMARY;8011;210TH ST;JAMAICA;NY;Queens;11427;12/8/2022;YESHIVA RABBI LEIB KOVNER TIFERETH ISRAEL INC.;12/8/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;06D;Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.;4,07E+13;-7,38E+13;411;23;129102;4446230;4077840045;QN42;4
40741003;AHI EZER YESHIVA;2433;OCEAN PARKWAY;Brooklyn;NY;Brooklyn;11235;02/14/2023;AHI EZER YESHIVA;06/16/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);C;04H;Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.;4,06E+12;-7,40E+13;315;48;37000;3195384;3072010001;BK19;3
40541043;FLUSHING HIGH SCHOOL;3501;UNION STREET;FLUSHING;NY;Queens;11354;02/28/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/19/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,38E+13;407;20;116100;4113172;4050020001;QN22;4
41081462;P.S. Q233;11443;142 STREET;JAMAICA;NY;Queens;11436;2/6/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/6/2023;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,38E+13;412;28;19200;4259200;4119720070;QN76;4
40541488;PACE HIGH SCHOOL, M.S. 131, EMMA LAZARUS HIGH SCHOOL;100;HESTER STREET;New York;NY;Manhattan;10002;01/20/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/2/2021;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;103;1;1600;1082489;1003010003;MN27;1
50102105;THE RICHMOND PRE-K CENTER AT 2530 VICTORY BOULEVARD;2530;VICTORY BOULEVARD;NULL;NY;Staten Island;10314;01/31/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;04/27/2021;2530;FSE (Public School Cafeteria);;;;4,06E+12;-7,41E+13;501;50;18901;5035399;5020990024;SI07;5
50098361;YESHIVA OF FAR ROCKAWAY;802;HICKSVILLE ROAD;Far Rockaway;NY;Queens;11691;11/28/2022;Y & Y CATERERS INC;3/7/2022;2529;FSE (Private School Cafeteria - For Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,37E+13;414;31;101002;4298658;4155830016;QN15;4
40541493;P.S. 133 FRED R MOORE ACADEMT;2121;FIFTH AVENUE;New York;NY;Manhattan;10037;10/3/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/3/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,08E+13;-7,39E+13;111;9;20600;1054276;1017550001;MN03;1
40543723;P.S. 066 SCHOOL OF HIGHER EXPECTATIONS, FANNIE LOU HAMER MIDDLE SCHOOL;1001;JENNINGS STREET;Bronx;NY;Bronx;10460;12/15/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;12/11/2020;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;203;17;15700;2010916;2030080001;BX75;2
40542496;I.S. 318 EUGENIO MARIA DE HOSTOS;101;WALTON STREET;Brooklyn;NY;Brooklyn;11206;2/8/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;2/10/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;301;33;50900;3061328;3022460001;BK72;3
40541007;JOHN BOWNE HIGH SCHOOL;6325;MAIN STREET;FLUSHING;NY;Queens;11367;03/14/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/14/2023;2530;FSE (Public School Cafeteria);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,07E+13;-7,38E+13;408;24;80900;4439900;4065070001;QN37;4
50113741;KIPP;533;WEST  121 STREET;New York;NY;Manhattan;10027;1/5/2023;KIPP NYC PUBLIC CHARTER SCHOOLS;1/5/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);AV;18-ene;Current valid permit, registration or other authorization to operate a Food Service Establishment (FSE) or Non-retail Food Processing Establishment (NRFP) not available.;4,08E+13;-7,40E+13;109;7;20300;1059649;1019760006;MN09;1
40542481;ACADEMY OF ARTS AND LETTERS;344;MONROE STREET;Brooklyn;NY;Brooklyn;11216;10/31/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;2/3/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;303;36;26500;3051458;3018190014;BK75;3
40542898;P.S. 327 DR. ROSE B. ENGLISH, P.S. K396;111;BRISTOL STREET;Brooklyn;NY;Brooklyn;11212;03/13/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;8/11/2021;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;316;41;92400;3081032;3035200008;BK81;3
50005680;TALMUD TORAH OHEL YOCHANON;1325;38 STREET;Brooklyn;NY;Brooklyn;11218;03/16/2023;TALMUD TORAH OHEL YOCHANAN;7/12/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10B;"Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.";4,06E+13;-7,40E+13;312;39;22600;3328346;3053000062;BK88;3
40540718;P.S. 146 HOWARD BEACH;9801;159 AVENUE;HOWARD BEACH;NY;Queens;11414;2/10/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;03/29/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,38E+13;410;32;88400;4295163;4141680016;QN57;4
50094670;STOREFRONT ACADEMY CHARTER SCHOOL HARLEM;70;EAST  129 STREET;New York;NY;Manhattan;10035;12/9/2022;STOREFRONT ACADEMY CHARTER SCHOOL;5/11/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,08E+13;-7,39E+13;111;9;20600;1054214;1017530139;MN03;1
40542755;BROOKLYN TECHNICAL HIGH SCHOOL;29;FORT GREEN PLACE;Brooklyn;NY;Brooklyn;11217;3/9/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/27/2022;2530;FSE (Public School Cafeteria);;;;4,07E+13;-7,40E+13;302;35;3300;3058752;3020980013;BK68;3
41384471;IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368), P.S. X721 - STEPHEN MCSWEENEY SCHOOL;2975;TIBBET AVENUE;Bronx;NY;Bronx;10463;02/28/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;02/28/2023;2530;FSE (Public School Cafeteria);;;;4,09E+13;-7,39E+13;208;11;29302;2112838;2057160725;BX29;2
50132144;LEARNING THROUGH PLAY PRE-K CENTER AT 433 EAST 162 STREET;443;EAST  162 STREET;Bronx;NY;Bronx;10451;3/10/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;3/10/2023;2530;FSE (Public School Cafeteria);C;04A;Food Protection Certificate (FPC) not held by manager or supervisor of food operations.;4,08E+13;-7,39E+13;203;17;14100;2129268;2023840123;BX35;2
40540599;I.S. 027 ANNING S. PRALL;11;CLOVE LAKE PLACE;NULL;NY;Staten Island;10310;3/7/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;04/20/2021;2530;FSE (Public School Cafeteria);;;;4,06E+13;-7,41E+13;501;49;12500;5008403;5003080001;SI22;5
50087413;EMBER CHARTER MIDDLE SCHOOL;500;MACON STREET;Brooklyn;NY;Brooklyn;11233;1/11/2023;EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION, INNOVATION & TRANSFORMATION;1/11/2023;2533;FSE (Private School Cafeteria - Not-For-Profit);;;;4,07E+13;-7,39E+13;303;36;29700;3046876;3016710019;BK61;3
40735695;YESHIVA TORAH TEMIMAH;555;OCEAN PARKWAY;Brooklyn;NY;Brooklyn;11218;1/10/2023;YESHIVA & MESIVTA TORAH TEMIMAH INC;3/1/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;10F;Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,06E+13;-7,40E+13;312;39;48400;3127249;3054000076;BK41;3
50071642;BISHOP LOUGHLIN MEMORIAL HIGH SCHOOL;357;CLERMONT AVENUE;Brooklyn;NY;Brooklyn;11238;11/7/2022;SLA MANAGEMENT LLC;10/19/2022;2529;FSE (Private School Cafeteria - For Profit);C;06C;Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.;4,07E+13;-7,40E+13;302;35;19700;3059492;3021220004;BK69;3
40541746;P.S. 173, HARBOR HEIGHTS;306;FORT WASHINGTON AVENUE;New York;NY;Manhattan;10033;09/15/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;01/14/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;112;10;26300;1063503;1021420154;MN36;1
41204697;BNOS SPINKA SCHOOL;127;WALLABOUT STREET;Brooklyn;NY;Brooklyn;11206;01/19/2023;SPINKA BNOS;5/12/2022;2533;FSE (Private School Cafeteria - Not-For-Profit);G;08A;Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.;4,07E+13;-7,40E+13;301;33;53100;3335371;3022390001;BK75;3
50082723;PS 583;1028;WHITE PLAINS ROAD;Bronx;NY;Bronx;10472;01/18/2023;NEW YORK CITY DEPARTMENT OF EDUCATION;01/13/2022;2530;FSE (Public School Cafeteria);;;;4,08E+13;-7,39E+13;209;18;4001;2129248;2037330005;BX55;2
41319658;CORNERSTONE ACADEMY FOR SOCIAL ACTION, P723X @ P701X, CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE S;3441;STEENWICK AVENUE;Bronx;NY;Bronx;10475;07/29/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;07/29/2022;2530;FSE (Public School Cafeteria);;;;4,09E+12;-7,38E+13;212;12;46202;2124548;2052630192;BX13;2
40564266;BROOKLYN STUDIO SECONDARY SCHOOL, P.S. K771;8310;21 AVENUE;Brooklyn;NY;Brooklyn;11214;12/20/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;5/3/2022;2530;FSE (Public School Cafeteria);C;04M;Live roaches present in facility's food and/or non-food areas.;4,06E+13;-7,40E+12;311;47;28800;3165232;3063290032;BK28;3
40563093;RIVERDALE AVENUE COMMUNITY SCHOOL, RIVERDALE AVENUE MIDDLE SCHOOL;76;RIVERDALE AVENUE;Brooklyn;NY;Brooklyn;11212;10/7/2022;NEW YORK CITY DEPARTMENT OF EDUCATION;10/7/2022;2530;FSE (Public School Cafeteria);G;10F;Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.;4,07E+13;-7,39E+13;316;42;89600;3082253;3035970011;BK81;3
